backend,variant,deg,npts,rep,type,op,maxrelerr,meanrelerr,tpercall
sve2,BF,32,121212,18365,qd,HORNER-V,6.7404e-65,8.0764e-66,5.8536e-07
sve2,BF,32,121212,18365,qd,ESTRIN,7.6508e-65,1.7451e-65,5.2389e-07
sve2,BF,32,121212,18365,qd,ESTRIN-V,7.6508e-65,1.7451e-65,5.4939e-07
sve2,BF,32,121212,18365,qd,EVALDIFF,1.2026e-64,1.3796e-65,1.0331e-06
sve2,BF,32,121212,18365,qd,POLYMUL,4.2242e-63,1.6970e-64,1.0149e-05
sve2,FMA,32,121212,18365,dd,HORNER,1.0377e-32,1.9881e-33,1.2049e-07
sve2,FMA,32,121212,18365,dd,HORNER-V,1.0377e-32,1.9881e-33,8.5799e-08
sve2,FMA,32,121212,18365,dd,ESTRIN,4.8918e-32,8.9226e-33,9.5311e-08
sve2,FMA,32,121212,18365,dd,ESTRIN-V,4.8918e-32,8.9226e-33,9.0505e-08
sve2,FMA,32,121212,18365,dd,EVALDIFF,3.9410e-31,1.3556e-32,1.2133e-07
sve2,FMA,32,121212,18365,dd,POLYMUL,1.4376e-31,1.9569e-32,8.4122e-07
sve2,FMA,32,121212,18365,td,HORNER,1.5421e-48,1.4355e-49,3.1459e-07
sve2,FMA,32,121212,18365,td,HORNER-V,1.5421e-48,1.4355e-49,2.4047e-07
sve2,FMA,32,121212,18365,td,ESTRIN,2.3416e-48,3.8071e-49,2.4037e-07
sve2,FMA,32,121212,18365,td,ESTRIN-V,2.3416e-48,3.8071e-49,2.1360e-07
sve2,FMA,32,121212,18365,td,EVALDIFF,2.4244e-48,2.2965e-49,3.7729e-07
sve2,FMA,32,121212,18365,td,POLYMUL,6.8708e-48,1.1191e-48,2.4789e-06
sve2,FMA,32,121212,18365,qd,HORNER,7.0619e-65,8.0096e-66,4.4633e-07
sve2,FMA,32,121212,18365,qd,HORNER-V,7.0619e-65,8.0096e-66,3.3752e-07
sve2,FMA,32,121212,18365,qd,ESTRIN,1.2640e-64,2.2682e-65,3.7606e-07
sve2,FMA,32,121212,18365,qd,ESTRIN-V,1.2640e-64,2.2682e-65,3.9842e-07
sve2,FMA,32,121212,18365,qd,EVALDIFF,7.3860e-65,1.4174e-65,5.8077e-07
sve2,FMA,32,121212,18365,qd,POLYMUL,2.3522e-63,1.1168e-64,4.8754e-06
serial,Q,64,61538,4733,dd,HORNER,8.2032e-33,2.0387e-33,4.1714e-07
serial,Q,64,61538,4733,dd,HORNER-V,8.2032e-33,2.0387e-33,3.9785e-07
serial,Q,64,61538,4733,dd,ESTRIN,5.1024e-32,8.6108e-33,1.5698e-07
serial,Q,64,61538,4733,dd,ESTRIN-V,5.1024e-32,8.6108e-33,1.5698e-07
serial,Q,64,61538,4733,dd,EVALDIFF,1.1984e-31,8.6974e-33,4.1500e-07
serial,Q,64,61538,4733,dd,POLYMUL,4.6208e-31,2.4338e-32,3.5422e-06
serial,Q,64,61538,4733,td,HORNER,1.0221e-48,1.0515e-49,1.7073e-06
serial,Q,64,61538,4733,td,HORNER-V,1.0221e-48,1.0515e-49,2.2608e-06
serial,Q,64,61538,4733,td,ESTRIN,1.3418e-48,2.2618e-49,9.4006e-07
serial,Q,64,61538,4733,td,ESTRIN-V,1.3418e-48,2.2618e-49,9.3954e-07
serial,Q,64,61538,4733,td,EVALDIFF,5.7085e-49,9.9827e-50,1.7103e-06
serial,Q,64,61538,4733,td,POLYMUL,1.2446e-46,2.5237e-48,3.8142e-05
serial,Q,64,61538,4733,qd,HORNER,1.6192e-65,2.3580e-66,3.8686e-06
serial,Q,64,61538,4733,qd,HORNER-V,1.6192e-65,2.3580e-66,3.6162e-06
serial,Q,64,61538,4733,qd,ESTRIN,2.6609e-65,7.4021e-66,3.5893e-06
serial,Q,64,61538,4733,qd,ESTRIN-V,2.6609e-65,7.4021e-66,3.5939e-06
serial,Q,64,61538,4733,qd,EVALDIFF,2.1503e-65,2.8259e-66,4.2280e-06
serial,Q,64,61538,4733,qd,POLYMUL,2.3223e-64,1.9409e-65,7.3962e-05
serial,BF,64,61538,4733,dd,HORNER,8.2032e-33,2.0374e-33,5.0398e-07
serial,BF,64,61538,4733,dd,HORNER-V,8.2032e-33,2.0374e-33,5.0065e-07
serial,BF,64,61538,4733,dd,ESTRIN,5.1024e-32,8.1710e-33,1.8203e-07
serial,BF,64,61538,4733,dd,ESTRIN-V,5.1024e-32,8.1710e-33,1.8208e-07
serial,BF,64,61538,4733,dd,EVALDIFF,1.1984e-31,8.2700e-33,5.0195e-07
serial,BF,64,61538,4733,dd,POLYMUL,4.6208e-31,2.7331e-32,4.7964e-06
serial,BF,64,61538,4733,td,HORNER,2.3795e-48,1.3297e-49,1.1845e-06
serial,BF,64,61538,4733,td,HORNER-V,2.3795e-48,1.3297e-49,1.1821e-06
serial,BF,64,61538,4733,td,ESTRIN,1.5529e-48,3.0236e-49,6.3973e-07
serial,BF,64,61538,4733,td,ESTRIN-V,1.5529e-48,3.0236e-49,6.4005e-07
serial,BF,64,61538,4733,td,EVALDIFF,6.9864e-49,1.6250e-49,1.1990e-06
serial,BF,64,61538,4733,td,POLYMUL,8.4550e-47,2.1132e-48,1.7843e-05
serial,BF,64,61538,4733,qd,HORNER,4.9344e-65,7.8731e-66,1.7641e-06
serial,BF,64,61538,4733,qd,HORNER-V,4.9344e-65,7.8731e-66,1.7560e-06
serial,BF,64,61538,4733,qd,ESTRIN,1.1202e-64,1.6536e-65,8.8537e-07
serial,BF,64,61538,4733,qd,ESTRIN-V,1.1202e-64,1.6536e-65,8.8485e-07
serial,BF,64,61538,4733,qd,EVALDIFF,8.5181e-65,1.1305e-65,2.0192e-06
serial,BF,64,61538,4733,qd,POLYMUL,1.0690e-63,1.1892e-64,3.7759e-05
serial,FMA,64,61538,4733,dd,HORNER,8.2032e-33,2.0846e-33,2.6624e-07
serial,FMA,64,61538,4733,dd,HORNER-V,8.2032e-33,2.0846e-33,2.6396e-07
serial,FMA,64,61538,4733,dd,ESTRIN,5.1024e-32,8.7544e-33,1.3825e-07
serial,FMA,64,61538,4733,dd,ESTRIN-V,5.1024e-32,8.7544e-33,1.3822e-07
serial,FMA,64,61538,4733,dd,EVALDIFF,1.1984e-31,1.0207e-32,2.6728e-07
serial,FMA,64,61538,4733,dd,POLYMUL,5.6158e-31,3.0639e-32,3.3202e-06
serial,FMA,64,61538,4733,td,HORNER,1.4447e-48,1.5056e-49,6.1770e-07
serial,FMA,64,61538,4733,td,HORNER-V,1.4447e-48,1.5056e-49,6.3990e-07
serial,FMA,64,61538,4733,td,ESTRIN,2.3144e-48,4.0411e-49,3.9522e-07
serial,FMA,64,61538,4733,td,ESTRIN-V,2.3144e-48,4.0411e-49,3.9501e-07
serial,FMA,64,61538,4733,td,EVALDIFF,1.4170e-48,2.2180e-49,7.5461e-07
serial,FMA,64,61538,4733,td,POLYMUL,7.1249e-47,2.4737e-48,9.2917e-06
serial,FMA,64,61538,4733,qd,HORNER,4.8111e-65,8.0199e-66,8.7519e-07
serial,FMA,64,61538,4733,qd,HORNER-V,4.8111e-65,8.0199e-66,8.7508e-07
serial,FMA,64,61538,4733,qd,ESTRIN,1.2835e-64,2.1490e-65,6.2053e-07
serial,FMA,64,61538,4733,qd,ESTRIN-V,1.2835e-64,2.1490e-65,6.2057e-07
serial,FMA,64,61538,4733,qd,EVALDIFF,1.5861e-64,1.3967e-65,1.1713e-06
serial,FMA,64,61538,4733,qd,POLYMUL,1.6824e-63,1.2232e-64,1.8491e-05
neon,Q,64,61538,4733,dd,HORNER,8.2032e-33,2.0387e-33,4.1674e-07
neon,Q,64,61538,4733,dd,HORNER-V,8.2032e-33,2.0387e-33,2.9656e-07
neon,Q,64,61538,4733,dd,ESTRIN,5.1024e-32,8.6108e-33,1.5704e-07
neon,Q,64,61538,4733,dd,ESTRIN-V,5.1024e-32,8.6108e-33,1.4293e-07
neon,Q,64,61538,4733,dd,EVALDIFF,1.1984e-31,8.6974e-33,4.1488e-07
neon,Q,64,61538,4733,dd,POLYMUL,4.6208e-31,2.4338e-32,3.5474e-06
neon,Q,64,61538,4733,td,HORNER,1.0221e-48,1.0515e-49,1.7010e-06
neon,Q,64,61538,4733,td,HORNER-V,1.0221e-48,1.0515e-49,1.1485e-06
neon,Q,64,61538,4733,td,ESTRIN,1.3418e-48,2.2618e-49,9.4430e-07
neon,Q,64,61538,4733,td,ESTRIN-V,7.0573e-49,1.7463e-49,9.4021e-07
neon,Q,64,61538,4733,td,EVALDIFF,5.7085e-49,9.9827e-50,1.7114e-06
neon,Q,64,61538,4733,td,POLYMUL,1.2446e-46,2.5237e-48,3.8263e-05
neon,Q,64,61538,4733,qd,HORNER,1.6192e-65,2.3580e-66,3.8754e-06
neon,Q,64,61538,4733,qd,HORNER-V,1.6192e-65,2.3580e-66,1.3504e-06
neon,Q,64,61538,4733,qd,ESTRIN,2.6609e-65,7.4021e-66,3.5970e-06
neon,Q,64,61538,4733,qd,ESTRIN-V,1.0819e-64,1.4163e-65,1.4479e-06
neon,Q,64,61538,4733,qd,EVALDIFF,2.1503e-65,2.8259e-66,4.2589e-06
neon,Q,64,61538,4733,qd,POLYMUL,2.3223e-64,1.9409e-65,7.3874e-05
neon,BF,64,61538,4733,dd,HORNER,8.2032e-33,2.0374e-33,5.0367e-07
neon,BF,64,61538,4733,dd,HORNER-V,8.2032e-33,2.0374e-33,3.3659e-07
neon,BF,64,61538,4733,dd,ESTRIN,5.1024e-32,8.1710e-33,1.8163e-07
neon,BF,64,61538,4733,dd,ESTRIN-V,5.1024e-32,8.1710e-33,1.7076e-07
neon,BF,64,61538,4733,dd,EVALDIFF,1.1984e-31,8.2700e-33,5.0168e-07
neon,BF,64,61538,4733,dd,POLYMUL,4.6208e-31,2.7331e-32,4.8002e-06
neon,BF,64,61538,4733,td,HORNER,2.3795e-48,1.3297e-49,1.1849e-06
neon,BF,64,61538,4733,td,HORNER-V,2.3795e-48,1.3297e-49,7.9289e-07
neon,BF,64,61538,4733,td,ESTRIN,1.5529e-48,3.0236e-49,6.3937e-07
neon,BF,64,61538,4733,td,ESTRIN-V,1.5529e-48,3.0236e-49,4.4250e-07
neon,BF,64,61538,4733,td,EVALDIFF,6.9864e-49,1.6250e-49,1.1998e-06
neon,BF,64,61538,4733,td,POLYMUL,8.4550e-47,2.1132e-48,1.7825e-05
neon,BF,64,61538,4733,qd,HORNER,4.9344e-65,7.8731e-66,1.7628e-06
neon,BF,64,61538,4733,qd,HORNER-V,4.9344e-65,7.8731e-66,1.1192e-06
neon,BF,64,61538,4733,qd,ESTRIN,1.1202e-64,1.6536e-65,8.8984e-07
neon,BF,64,61538,4733,qd,ESTRIN-V,1.1202e-64,1.6536e-65,8.5991e-07
neon,BF,64,61538,4733,qd,EVALDIFF,8.5181e-65,1.1305e-65,2.0259e-06
neon,BF,64,61538,4733,qd,POLYMUL,1.0690e-63,1.1892e-64,3.7760e-05
neon,FMA,64,61538,4733,dd,HORNER,8.2032e-33,2.0846e-33,2.6611e-07
neon,FMA,64,61538,4733,dd,HORNER-V,8.2032e-33,2.0846e-33,2.1265e-07
neon,FMA,64,61538,4733,dd,ESTRIN,5.1024e-32,8.7544e-33,1.3758e-07
neon,FMA,64,61538,4733,dd,ESTRIN-V,5.1024e-32,8.7544e-33,1.2264e-07
neon,FMA,64,61538,4733,dd,EVALDIFF,1.1984e-31,1.0207e-32,2.6724e-07
neon,FMA,64,61538,4733,dd,POLYMUL,5.6158e-31,3.0639e-32,3.3310e-06
neon,FMA,64,61538,4733,td,HORNER,1.4447e-48,1.5056e-49,6.2248e-07
neon,FMA,64,61538,4733,td,HORNER-V,1.4447e-48,1.5056e-49,5.1733e-07
neon,FMA,64,61538,4733,td,ESTRIN,2.3144e-48,4.0411e-49,3.9511e-07
neon,FMA,64,61538,4733,td,ESTRIN-V,2.3144e-48,4.0411e-49,3.1183e-07
neon,FMA,64,61538,4733,td,EVALDIFF,1.4170e-48,2.2180e-49,7.5775e-07
neon,FMA,64,61538,4733,td,POLYMUL,7.1249e-47,2.4737e-48,9.2877e-06
neon,FMA,64,61538,4733,qd,HORNER,4.8111e-65,8.0199e-66,8.7266e-07
neon,FMA,64,61538,4733,qd,HORNER-V,4.8111e-65,8.0199e-66,5.4839e-07
neon,FMA,64,61538,4733,qd,ESTRIN,1.2835e-64,2.1490e-65,6.1771e-07
neon,FMA,64,61538,4733,qd,ESTRIN-V,1.2835e-64,2.1490e-65,6.1152e-07
neon,FMA,64,61538,4733,qd,EVALDIFF,1.5861e-64,1.3967e-65,1.1722e-06
neon,FMA,64,61538,4733,qd,POLYMUL,1.6824e-63,1.2232e-64,1.8482e-05
sve2,Q,64,61538,4733,dd,HORNER,8.2032e-33,2.0387e-33,4.1664e-07
sve2,Q,64,61538,4733,dd,HORNER-V,8.2032e-33,2.0387e-33,2.6791e-07
sve2,Q,64,61538,4733,dd,ESTRIN,5.1024e-32,8.6108e-33,1.5256e-07
sve2,Q,64,61538,4733,dd,ESTRIN-V,5.1024e-32,8.5133e-33,1.4263e-07
sve2,Q,64,61538,4733,dd,EVALDIFF,1.1984e-31,8.6974e-33,4.1652e-07
sve2,Q,64,61538,4733,dd,POLYMUL,4.6208e-31,2.4338e-32,3.5510e-06
sve2,Q,64,61538,4733,td,HORNER,1.0221e-48,1.0515e-49,1.7068e-06
sve2,Q,64,61538,4733,td,HORNER-V,1.0221e-48,1.0515e-49,1.2906e-06
sve2,Q,64,61538,4733,td,ESTRIN,1.3418e-48,2.2618e-49,9.4608e-07
sve2,Q,64,61538,4733,td,ESTRIN-V,7.0573e-49,1.7463e-49,9.2179e-07
sve2,Q,64,61538,4733,td,EVALDIFF,5.7085e-49,9.9827e-50,1.7264e-06
sve2,Q,64,61538,4733,td,POLYMUL,1.2446e-46,2.5237e-48,3.8106e-05
sve2,Q,64,61538,4733,qd,HORNER,1.6192e-65,2.3580e-66,3.9242e-06
sve2,Q,64,61538,4733,qd,HORNER-V,1.6192e-65,2.3580e-66,1.6301e-06
sve2,Q,64,61538,4733,qd,ESTRIN,2.6609e-65,7.4021e-66,3.6863e-06
sve2,Q,64,61538,4733,qd,ESTRIN-V,1.0819e-64,1.4181e-65,1.5340e-06
sve2,Q,64,61538,4733,qd,EVALDIFF,2.1503e-65,2.8259e-66,4.2784e-06
sve2,Q,64,61538,4733,qd,POLYMUL,2.3223e-64,1.9409e-65,7.5239e-05
sve2,BF,64,61538,4733,dd,HORNER,8.2032e-33,2.0374e-33,5.0384e-07
sve2,BF,64,61538,4733,dd,HORNER-V,8.2032e-33,2.0374e-33,3.1002e-07
sve2,BF,64,61538,4733,dd,ESTRIN,5.1024e-32,8.1710e-33,1.8138e-07
sve2,BF,64,61538,4733,dd,ESTRIN-V,5.1024e-32,8.1710e-33,1.7545e-07
sve2,BF,64,61538,4733,dd,EVALDIFF,1.1984e-31,8.2700e-33,5.0142e-07
sve2,BF,64,61538,4733,dd,POLYMUL,4.6208e-31,2.7331e-32,4.7917e-06
sve2,BF,64,61538,4733,td,HORNER,2.3795e-48,1.3297e-49,1.1966e-06
sve2,BF,64,61538,4733,td,HORNER-V,2.3795e-48,1.3297e-49,7.6799e-07
sve2,BF,64,61538,4733,td,ESTRIN,1.5529e-48,3.0236e-49,6.3839e-07
sve2,BF,64,61538,4733,td,ESTRIN-V,1.5529e-48,3.0236e-49,4.5312e-07
sve2,BF,64,61538,4733,td,EVALDIFF,6.9864e-49,1.6250e-49,1.2050e-06
sve2,BF,64,61538,4733,td,POLYMUL,8.4550e-47,2.1132e-48,1.7923e-05
sve2,BF,64,61538,4733,qd,HORNER,4.9344e-65,7.8731e-66,1.7566e-06
sve2,BF,64,61538,4733,qd,HORNER-V,4.9344e-65,7.8731e-66,1.1424e-06
sve2,BF,64,61538,4733,qd,ESTRIN,1.1202e-64,1.6536e-65,8.6935e-07
sve2,BF,64,61538,4733,qd,ESTRIN-V,1.1202e-64,1.6536e-65,8.7380e-07
sve2,BF,64,61538,4733,qd,EVALDIFF,8.5181e-65,1.1305e-65,2.0270e-06
sve2,BF,64,61538,4733,qd,POLYMUL,1.0690e-63,1.1892e-64,3.7687e-05
sve2,FMA,64,61538,4733,dd,HORNER,8.2032e-33,2.0846e-33,2.6500e-07
sve2,FMA,64,61538,4733,dd,HORNER-V,8.2032e-33,2.0846e-33,1.8673e-07
sve2,FMA,64,61538,4733,dd,ESTRIN,5.1024e-32,8.7544e-33,1.3379e-07
sve2,FMA,64,61538,4733,dd,ESTRIN-V,5.1024e-32,8.7544e-33,1.2244e-07
sve2,FMA,64,61538,4733,dd,EVALDIFF,1.1984e-31,1.0207e-32,2.6636e-07
sve2,FMA,64,61538,4733,dd,POLYMUL,5.6158e-31,3.0639e-32,3.1400e-06
sve2,FMA,64,61538,4733,td,HORNER,1.4447e-48,1.5056e-49,6.3924e-07
sve2,FMA,64,61538,4733,td,HORNER-V,1.4447e-48,1.5056e-49,4.8519e-07
sve2,FMA,64,61538,4733,td,ESTRIN,2.3144e-48,4.0411e-49,3.9741e-07
sve2,FMA,64,61538,4733,td,ESTRIN-V,2.3144e-48,4.0411e-49,3.1709e-07
sve2,FMA,64,61538,4733,td,EVALDIFF,1.4170e-48,2.2180e-49,7.5958e-07
sve2,FMA,64,61538,4733,td,POLYMUL,7.1249e-47,2.4737e-48,9.3974e-06
sve2,FMA,64,61538,4733,qd,HORNER,4.8111e-65,8.0199e-66,8.9855e-07
sve2,FMA,64,61538,4733,qd,HORNER-V,4.8111e-65,8.0199e-66,6.7316e-07
sve2,FMA,64,61538,4733,qd,ESTRIN,1.2835e-64,2.1490e-65,6.1922e-07
sve2,FMA,64,61538,4733,qd,ESTRIN-V,1.2835e-64,2.1490e-65,6.1285e-07
sve2,FMA,64,61538,4733,qd,EVALDIFF,1.5861e-64,1.3967e-65,1.1726e-06
sve2,FMA,64,61538,4733,qd,POLYMUL,1.6824e-63,1.2232e-64,1.8561e-05
serial,Q,128,31007,1201,dd,HORNER,1.0768e-32,2.1056e-33,8.6532e-07
serial,Q,128,31007,1201,dd,HORNER-V,1.0768e-32,2.1056e-33,8.2964e-07
serial,Q,128,31007,1201,dd,ESTRIN,3.7195e-32,7.8828e-33,2.5157e-07
serial,Q,128,31007,1201,dd,ESTRIN-V,3.7195e-32,7.8828e-33,2.5149e-07
serial,Q,128,31007,1201,dd,EVALDIFF,3.5662e-31,1.2667e-32,8.6461e-07
serial,Q,128,31007,1201,dd,POLYMUL,1.1935e-29,1.0097e-31,1.3764e-05
serial,Q,128,31007,1201,td,HORNER,1.4284e-48,1.0562e-49,3.4235e-06
serial,Q,128,31007,1201,td,HORNER-V,1.4284e-48,1.0562e-49,4.5057e-06
serial,Q,128,31007,1201,td,ESTRIN,1.2930e-48,2.3747e-49,1.7373e-06
serial,Q,128,31007,1201,td,ESTRIN-V,1.2930e-48,2.3747e-49,1.7367e-06
serial,Q,128,31007,1201,td,EVALDIFF,8.5640e-49,1.0216e-49,3.4344e-06
serial,Q,128,31007,1201,td,POLYMUL,2.1524e-47,1.7458e-48,1.6030e-04
serial,Q,128,31007,1201,qd,HORNER,1.6849e-65,2.1042e-66,7.7730e-06
serial,Q,128,31007,1201,qd,HORNER-V,1.6849e-65,2.1042e-66,7.2521e-06
serial,Q,128,31007,1201,qd,ESTRIN,2.6608e-65,7.0559e-66,6.8856e-06
serial,Q,128,31007,1201,qd,ESTRIN-V,2.6608e-65,7.0559e-66,6.8859e-06
serial,Q,128,31007,1201,qd,EVALDIFF,1.7855e-65,2.7119e-66,8.5552e-06
serial,Q,128,31007,1201,qd,POLYMUL,5.2000e-63,7.0700e-65,3.7128e-04
serial,BF,128,31007,1201,dd,HORNER,1.0768e-32,2.0840e-33,1.0321e-06
serial,BF,128,31007,1201,dd,HORNER-V,1.0768e-32,2.0840e-33,1.0289e-06
serial,BF,128,31007,1201,dd,ESTRIN,3.7195e-32,7.8924e-33,2.9332e-07
serial,BF,128,31007,1201,dd,ESTRIN-V,3.7195e-32,7.8924e-33,2.9338e-07
serial,BF,128,31007,1201,dd,EVALDIFF,3.5662e-31,1.1732e-32,1.0328e-06
serial,BF,128,31007,1201,dd,POLYMUL,1.1935e-29,1.0049e-31,1.9055e-05
serial,BF,128,31007,1201,td,HORNER,1.0969e-48,1.2946e-49,2.3852e-06
serial,BF,128,31007,1201,td,HORNER-V,1.0969e-48,1.2946e-49,2.3800e-06
serial,BF,128,31007,1201,td,ESTRIN,2.2149e-48,3.2124e-49,1.1777e-06
serial,BF,128,31007,1201,td,ESTRIN-V,2.2149e-48,3.2124e-49,1.1768e-06
serial,BF,128,31007,1201,td,EVALDIFF,1.2120e-48,1.6008e-49,2.4114e-06
serial,BF,128,31007,1201,td,POLYMUL,8.2943e-47,2.3300e-48,6.9633e-05
serial,BF,128,31007,1201,qd,HORNER,5.3467e-65,7.4769e-66,3.5370e-06
serial,BF,128,31007,1201,qd,HORNER-V,5.3467e-65,7.4769e-66,3.5157e-06
serial,BF,128,31007,1201,qd,ESTRIN,1.1077e-64,1.7228e-65,1.5869e-06
serial,BF,128,31007,1201,qd,ESTRIN-V,1.1077e-64,1.7228e-65,1.5889e-06
serial,BF,128,31007,1201,qd,EVALDIFF,7.5908e-65,1.1843e-65,4.0533e-06
serial,BF,128,31007,1201,qd,POLYMUL,8.7439e-63,2.3678e-64,1.4767e-04
serial,FMA,128,31007,1201,dd,HORNER,1.1949e-32,2.0296e-33,5.6379e-07
serial,FMA,128,31007,1201,dd,HORNER-V,1.1949e-32,2.0296e-33,5.5893e-07
serial,FMA,128,31007,1201,dd,ESTRIN,3.9995e-32,7.8394e-33,2.2226e-07
serial,FMA,128,31007,1201,dd,ESTRIN-V,3.9995e-32,7.8394e-33,2.2234e-07
serial,FMA,128,31007,1201,dd,EVALDIFF,3.5662e-31,1.2384e-32,5.6653e-07
serial,FMA,128,31007,1201,dd,POLYMUL,4.0908e-30,6.2702e-32,1.2818e-05
serial,FMA,128,31007,1201,td,HORNER,2.4583e-48,1.5730e-49,1.2715e-06
serial,FMA,128,31007,1201,td,HORNER-V,2.4583e-48,1.5730e-49,1.3070e-06
serial,FMA,128,31007,1201,td,ESTRIN,1.8550e-48,3.8104e-49,7.0817e-07
serial,FMA,128,31007,1201,td,ESTRIN-V,1.8550e-48,3.8104e-49,7.0809e-07
serial,FMA,128,31007,1201,td,EVALDIFF,1.1960e-48,2.2919e-49,1.5359e-06
serial,FMA,128,31007,1201,td,POLYMUL,2.7059e-47,2.0754e-48,3.6644e-05
serial,FMA,128,31007,1201,qd,HORNER,4.8169e-65,7.6318e-66,1.7757e-06
serial,FMA,128,31007,1201,qd,HORNER-V,4.8169e-65,7.6318e-66,1.7745e-06
serial,FMA,128,31007,1201,qd,ESTRIN,9.7777e-65,1.9547e-65,1.0798e-06
serial,FMA,128,31007,1201,qd,ESTRIN-V,9.7777e-65,1.9547e-65,1.0789e-06
serial,FMA,128,31007,1201,qd,EVALDIFF,1.3550e-64,1.2948e-65,2.3855e-06
serial,FMA,128,31007,1201,qd,POLYMUL,1.0629e-62,3.2161e-64,7.3091e-05
neon,Q,128,31007,1201,dd,HORNER,1.0768e-32,2.1056e-33,8.7692e-07
neon,Q,128,31007,1201,dd,HORNER-V,1.0768e-32,2.1056e-33,6.2396e-07
neon,Q,128,31007,1201,dd,ESTRIN,3.7195e-32,7.8828e-33,2.5308e-07
neon,Q,128,31007,1201,dd,ESTRIN-V,3.7195e-32,7.8828e-33,2.2459e-07
neon,Q,128,31007,1201,dd,EVALDIFF,3.5662e-31,1.2667e-32,8.7609e-07
neon,Q,128,31007,1201,dd,POLYMUL,1.1935e-29,1.0097e-31,1.3904e-05
neon,Q,128,31007,1201,td,HORNER,1.4284e-48,1.0562e-49,3.4689e-06
neon,Q,128,31007,1201,td,HORNER-V,1.4284e-48,1.0562e-49,2.3325e-06
neon,Q,128,31007,1201,td,ESTRIN,1.2930e-48,2.3747e-49,1.7625e-06
neon,Q,128,31007,1201,td,ESTRIN-V,6.7751e-49,1.7391e-49,1.6974e-06
neon,Q,128,31007,1201,td,EVALDIFF,8.5640e-49,1.0216e-49,3.5020e-06
neon,Q,128,31007,1201,td,POLYMUL,2.1524e-47,1.7458e-48,1.7167e-04
neon,Q,128,31007,1201,qd,HORNER,1.6849e-65,2.1042e-66,7.8887e-06
neon,Q,128,31007,1201,qd,HORNER-V,1.6849e-65,2.1042e-66,2.7415e-06
neon,Q,128,31007,1201,qd,ESTRIN,2.6608e-65,7.0559e-66,7.0023e-06
neon,Q,128,31007,1201,qd,ESTRIN-V,1.4814e-64,1.4213e-65,2.5971e-06
neon,Q,128,31007,1201,qd,EVALDIFF,1.7855e-65,2.7119e-66,8.7291e-06
neon,Q,128,31007,1201,qd,POLYMUL,5.2000e-63,7.0700e-65,3.6642e-04
neon,BF,128,31007,1201,dd,HORNER,1.0768e-32,2.0840e-33,1.0465e-06
neon,BF,128,31007,1201,dd,HORNER-V,1.0768e-32,2.0840e-33,6.9904e-07
neon,BF,128,31007,1201,dd,ESTRIN,3.7195e-32,7.8924e-33,2.9687e-07
neon,BF,128,31007,1201,dd,ESTRIN-V,3.7195e-32,7.8924e-33,2.7416e-07
neon,BF,128,31007,1201,dd,EVALDIFF,3.5662e-31,1.1732e-32,1.0477e-06
neon,BF,128,31007,1201,dd,POLYMUL,1.1935e-29,1.0049e-31,1.8934e-05
neon,BF,128,31007,1201,td,HORNER,1.0969e-48,1.2946e-49,2.4206e-06
neon,BF,128,31007,1201,td,HORNER-V,1.0969e-48,1.2946e-49,1.6176e-06
neon,BF,128,31007,1201,td,ESTRIN,2.2149e-48,3.2124e-49,1.1918e-06
neon,BF,128,31007,1201,td,ESTRIN-V,2.2149e-48,3.2124e-49,7.6901e-07
neon,BF,128,31007,1201,td,EVALDIFF,1.2120e-48,1.6008e-49,2.4495e-06
neon,BF,128,31007,1201,td,POLYMUL,8.2943e-47,2.3300e-48,7.0517e-05
neon,BF,128,31007,1201,qd,HORNER,5.3467e-65,7.4769e-66,3.5865e-06
neon,BF,128,31007,1201,qd,HORNER-V,5.3467e-65,7.4769e-66,2.2747e-06
neon,BF,128,31007,1201,qd,ESTRIN,1.1077e-64,1.7228e-65,1.6193e-06
neon,BF,128,31007,1201,qd,ESTRIN-V,1.1077e-64,1.7228e-65,1.5338e-06
neon,BF,128,31007,1201,qd,EVALDIFF,7.5908e-65,1.1843e-65,4.1301e-06
neon,BF,128,31007,1201,qd,POLYMUL,8.7439e-63,2.3678e-64,1.4948e-04
neon,FMA,128,31007,1201,dd,HORNER,1.1949e-32,2.0296e-33,5.6444e-07
neon,FMA,128,31007,1201,dd,HORNER-V,1.1949e-32,2.0296e-33,4.4916e-07
neon,FMA,128,31007,1201,dd,ESTRIN,3.9995e-32,7.8394e-33,2.2281e-07
neon,FMA,128,31007,1201,dd,ESTRIN-V,3.9995e-32,7.8394e-33,1.9611e-07
neon,FMA,128,31007,1201,dd,EVALDIFF,3.5662e-31,1.2384e-32,5.6660e-07
neon,FMA,128,31007,1201,dd,POLYMUL,4.0908e-30,6.2702e-32,1.2961e-05
neon,FMA,128,31007,1201,td,HORNER,2.4583e-48,1.5730e-49,1.2687e-06
neon,FMA,128,31007,1201,td,HORNER-V,2.4583e-48,1.5730e-49,1.0532e-06
neon,FMA,128,31007,1201,td,ESTRIN,1.8550e-48,3.8104e-49,7.0917e-07
neon,FMA,128,31007,1201,td,ESTRIN-V,1.8550e-48,3.8104e-49,5.1882e-07
neon,FMA,128,31007,1201,td,EVALDIFF,1.1960e-48,2.2919e-49,1.5368e-06
neon,FMA,128,31007,1201,td,POLYMUL,2.7059e-47,2.0754e-48,3.6636e-05
neon,FMA,128,31007,1201,qd,HORNER,4.8169e-65,7.6318e-66,1.7763e-06
